,V1
620,-310.618951867852
621,-282.60639806107
622,-291.770501684457
623,1688.21718995965
624,422.476276897359
625,227.300251535574
626,-352.037788685554
627,-1386.25320421156
628,-1295.60511200202
629,-1916.64227397977
630,-1591.27587281255
631,543.324556717241
632,529.683083739942
633,628.901848114412
634,682.976517548174
635,104.966600387311
636,135.010791526884
637,128.953927957717
638,119.326498382604
639,134.236349920707
640,157.773141628112
641,641.958073914162
642,637.484177717551
643,675.160841278215
644,-657.151716041684
645,-1576.26729347555
646,-1318.59943258311
647,-1472.28782619907
648,-776.163273236627
649,-380.120203917353
650,70.4898870744588
651,990.343449545913
652,722.97767844016
653,681.194717597956
654,735.919931897376
655,752.041876140146
656,745.654484907151
657,749.678669482304
658,721.244628968357
659,260.954808446723
660,289.589061296784
661,261.173595085822
662,-107.322300677988
663,-81.284349331946
664,-90.0499801440427
665,1465.62812078871
666,367.3024755476
667,299.705824929207
668,-326.135793167572
669,-1634.30776417001
670,-1320.80831942563
671,-1895.30576183972
672,-2597.85160477137
673,774.280345146295
674,756.795293670714
675,820.13466124017
676,900.561999268802
677,301.943474270021
678,331.408275742354
679,331.597758891086
680,-31.4765033997131
681,-22.3224144212891
682,7.20948779235906
683,677.014635366665
684,654.885956673115
685,727.513176092727
686,-1199.32407750034
687,-1614.60682254808
688,-1409.27508298
689,-1509.1903978523
690,-972.74259300538
691,-510.914884257974
692,-121.895551594634
693,1108.40326340543
694,805.096771171304
695,747.746320447856
696,743.057706768435
697,735.894735288829
698,772.227776928429
699,789.401916275344
700,725.577970461454
701,124.598423789001
702,151.460597762393
703,109.549201386567
704,-192.782004534265
705,-145.694549636699
706,-152.085864270875
707,1309.37193665718
708,216.109001430443
709,117.827167017992
710,-349.062636451919
711,-1376.89406835571
712,-1294.93674837605
713,-1698.50014102701
714,-2137.96351273268
715,513.96006356253
716,518.164236579631
717,636.584661453615
718,699.488559425318
719,108.919727240631
720,140.760674544915
721,133.591834808178
722,69.8720330234437
723,82.9317776830213
724,109.994853760171
725,719.117829367275
726,715.226519323546
727,754.358042742288
728,-814.872382109051
729,-1491.65966235954
730,-1239.2522315727
731,-1345.54532132629
732,-884.000821752124
733,-293.397878227724
734,107.900097268799
735,757.857386564055
736,822.710144214355
737,777.456088089114
738,809.816805018227
739,825.608791644655
740,863.057430151058
741,867.551621624088
742,831.335480291828
743,154.280206610586
744,179.045887285739
745,152.302100984898
746,-298.247593516218
747,-271.327657856348
748,-279.174974544629
749,1698.46722082333
750,290.831583138571
751,219.480244355146
752,-450.486129211529
753,-1601.39056058505
754,-1269.14370997573
755,-1884.9318241003
756,-2437.24115444179
757,558.503125487986
758,554.893939794725
759,630.519156292699
760,689.308611450166
761,131.097552490462
762,148.885711991547
763,149.395890907
764,-82.7099980629732
765,-64.4072960095034
766,-42.5663967578979
767,743.854777396816
768,736.078601139648
769,786.849510480281
770,-705.319587703664
771,-1455.60871201808
772,-1127.51788350021
773,-1344.26767014386
774,-750.252908841472
775,-386.212994463608
776,163.979898202661
777,665.496671867284
778,829.829306270713
779,785.086499169741
780,783.565946661827
781,815.886064011392
782,855.960247904057
783,858.659825183852
784,821.039049590735
785,127.74314248468
786,154.893804917038
787,120.186561437674
788,-192.353622902608
789,-160.386479904777
790,-167.305152959887
791,1712.06631655458
792,334.70433451638
793,228.509070901301
794,-553.123902477194
795,-1640.67788695168
796,-1367.04819249984
797,-1806.10654253751
798,-2541.1283893705
799,699.071750125601
800,670.067550994066
801,736.4661514364
802,798.715423182638
803,207.737611470377
804,240.913558429536
805,236.807823734697
806,-95.8885192744254
807,-73.7827753993013
808,-67.8740116624171
809,646.283194089091
810,658.691946697204
811,693.974318440742
812,-755.281522472292
813,-1631.23915466075
814,-1288.8410702725
815,-1406.36271155369
816,-658.788553179093
817,-360.059306191731
818,63.5925795261801
819,685.795716539664
820,850.468843620576
821,804.800072310076
822,794.486534920581
823,784.169261009158
824,832.391729879942
825,853.168265535791
826,804.75431111652
827,101.835868070912
828,128.133494508822
829,94.599764375712
830,-429.647633909921
831,-386.068473035151
832,-400.559363035155
833,2016.15882259454
834,210.410565406551
835,123.582925847053
836,-691.866653810507
837,-1462.96921733846
838,-1437.80421558355
839,-1904.22256865834
840,-1685.82233382512
841,524.992427198244
842,524.388329805199
843,581.589115518658
844,649.853697874836
845,170.673501824946
846,215.987020013289
847,208.606616133507
848,39.5483847555087
849,58.7518084276433
850,86.8698196063486
851,721.551934647464
852,720.027607890828
853,774.372209507376
854,-669.313145621867
855,-1460.29625352597
856,-1210.57129571712
857,-1419.36846428507
858,-712.465816301229
859,-447.234875795144
860,-11.4843528894023
861,653.521730931945
862,917.576378144046
863,876.85105368941
864,860.930870483693
865,849.329366854435
866,895.532042691698
867,915.840450947371
868,871.344284554897
869,183.379852227361
870,214.868279265458
871,187.973891265666
872,-223.079429976641
873,-188.431698808241
874,-204.716833324443
875,1299.95131379328
876,275.556448703781
877,139.060557232743
878,-419.694188004585
879,-1668.62783161406
880,-1335.67145477209
881,-1928.20953171059
882,-2519.76382164317
883,760.306386488591
884,759.213831710526
885,915.299528236938
886,990.186620627862
887,221.759750373254
888,250.434114245904
889,254.788228291833
890,-30.1831861184687
891,-14.7080225670585
892,20.2928027716944
893,649.71231930494
894,657.551106350642
895,692.00067105985
896,-833.691360536358
897,-1785.31232856311
898,-1584.01560462245
899,-1508.34188395303
900,-116.313236476788
901,74.1921253157459
902,-429.17888692791
903,56.0070249873908
904,681.983651646625
905,620.842036965972
906,650.577900828815
907,647.11852914654
908,764.493711281425
909,766.63281632814
910,723.424035777151
911,-178.118062140864
912,-143.041332849612
913,-172.65644359533
914,-270.813792763525
915,-234.422165192156
916,-271.805142271591
917,1662.53045626131
918,-357.107111460469
919,-448.380214832784
920,-1159.62588519849
921,-418.041740729097
922,-288.87120790604
923,-915.351173483758
924,-1659.36886581224
925,575.560558309222
926,610.929526780035
927,658.051866040069
928,720.056030923179
929,169.962726241838
930,211.289636140659
931,196.679950775474
932,-59.1926831987462
933,-52.7448893065328
934,-28.6938672123084
935,723.495035315884
936,719.468131587007
937,767.542575705696
938,-591.09949286956
939,-1374.96918676007
940,-1155.68127340585
941,-1633.69504695849
942,-778.844997105877
943,-456.938206167898
944,-57.6486234680424
945,836.472228634315
946,857.532841114624
947,838.651711832431
948,814.438177671411
949,816.778583889292
950,814.786941435047
951,829.342970836596
952,795.57924384338
953,114.455618654228
954,134.915161432205
955,109.830778445928
956,-268.988452244759
957,-238.816204567793
958,-249.997694771464
959,1581.71040418221
960,466.225651886213
961,318.549612650644
962,-560.124482034571
963,-1937.21283247117
964,-1590.0514256007
965,-1915.7666359733
966,-1731.83997021046
967,495.326401324939
968,494.249767750895
969,558.252083413399
970,611.373128322659
971,46.8060039010735
972,85.318948859087
973,73.1151735933711
974,-67.4927693982832
975,-48.1214066766951
976,-23.9676863853132
977,636.504744415423
978,629.041888630352
979,675.247469858598
980,-901.059246636087
981,-1342.07880308777
982,-1192.26777572542
983,-297.674888688042
984,-778.058084911312
985,-413.29056663108
986,-75.4003318567633
987,834.175949926964
988,829.913647928456
989,803.218546277071
990,791.200158839185
991,782.373116278251
992,802.958363674779
993,808.919550059201
994,774.984054034065
995,131.196730572076
996,143.522588074411
997,118.431351064257
998,-323.439535098805
999,-287.487188372277
1000,-298.787820094136
1001,1341.31011117648
1002,643.4480559886
1003,555.617640733228
1004,117.673761622976
1005,-1946.1975418955
1006,-1715.54362013772
1007,-2083.06320546366
1008,-1990.24876526095
1009,624.965382764944
1010,522.023082075214
1011,644.691783320347
1012,706.493048318006
1013,208.044265350642
1014,262.390756876224
1015,230.408585766872
1016,124.245454039638
1017,153.434067163134
1018,175.642749454333
1019,629.574027567091
1020,628.328922566848
1021,677.399574370778
1022,-853.934512949881
1023,-1632.68085151776
1024,-1357.36078874947
1025,-1493.00002505619
1026,-606.217042923216
1027,-117.122403987047
1028,258.050981764439
1029,214.622943785045
1030,805.322810579623
1031,735.591929470109
1032,748.027122943154
1033,743.996388221745
1034,789.751069811905
1035,799.073500784343
1036,749.691572730354
1037,299.838598927141
1038,335.40044691219
1039,298.757060316617
1040,-197.465219312188
1041,-170.136335424368
1042,-195.286285561764
1043,1558.37133495614
1044,317.924741384622
1045,210.656286252799
1046,-493.856521013124
1047,-1850.1208111597
1048,-1540.28872595812
1049,-1735.43429671049
1050,-2209.81466815098
1051,687.531397540523
1052,653.444483430977
1053,720.467309200524
1054,787.673930824086
1055,181.580634110925
1056,229.27827190558
1057,207.177032529369
1058,-82.3078365077223
1059,-62.9665727576763
1060,-1.46905683218125
1061,674.225566198458
1062,671.977147216536
1063,734.231280924961
1064,-725.792617846612
1065,-1563.89677617315
1066,-1292.80043633011
1067,-1349.48246694934
1068,-692.256034948343
1069,-373.397754210031
1070,36.7204802298996
1071,560.062018443323
1072,859.409926394018
1073,821.950383811587
1074,803.672064267832
1075,765.812778427058
1076,926.238956166274
1077,928.487375148197
1078,885.062948545577
1079,167.915105205238
1080,217.616100843132
1081,188.481674648723
1082,-240.947106071266
1083,-193.24946827661
1084,-207.07078077432
1085,1482.24366524696
1086,317.87259863308
1087,212.374796360107
1088,-655.197794238255
1089,-1706.94428527069
1090,-1529.28273190745
1091,-1865.766848425
1092,-2178.67935873421
1093,534.989946643371
1094,526.792672424368
1095,578.485452385922
1096,656.867737511678
1097,250.948183451483
1098,289.439857977627
1099,299.430195919738
1100,138.591532088756
1101,160.45622376766
1102,195.360327641568
1103,702.36708727781
1104,704.645230722131
1105,764.714302633794
1106,-952.135847502011
1107,-1485.85857709795
1108,-1175.36696118735
1109,-1302.19227817574
1110,-943.797568001709
1111,-270.212031490908
1112,125.717184627177
1113,200.757328382577
1114,938.7649811866
1115,871.377842426782
1116,867.323959750057
1117,882.605423201957
1118,853.06607241871
1119,871.683904416889
1120,818.681697247419
1121,263.962412745475
1122,301.359769982239
1123,260.966755170711
1124,-235.031863226949
1125,-190.065237036077
1126,-198.72882327957
1127,1310.58841450008
1128,15.7001082366531
1129,16.8704604564293
1130,-560.418999125721
1131,-1622.35918903894
1132,-1469.22116803912
1133,-1386.6796100864
1134,-2610.44691190723
1135,550.231582163841
1136,525.762496013363
1137,587.102716728105
1138,668.218284254692
1139,71.7487656149499
1140,116.327658369648
1141,79.457804814158
1142,-10.8705019821436
1143,2.3684795954824
1144,38.0670658752636
1145,723.865626152446
1146,722.357887951526
1147,758.641982188653
1148,-712.056843354432
1149,-1557.22556794818
1150,-1327.95495665116
1151,-1514.73283181029
1152,-711.526715284124
1153,-178.075505022758
1154,87.8987087205635
1155,1080.39386361038
1156,687.323117307342
1157,640.396563268053
1158,631.178627841575
1159,636.876778903179
1160,816.827335997297
1161,797.889598914515
1162,767.889893820399
1163,97.8464337515534
1164,137.398836286298
1165,105.557484083598
1166,-335.714473796418
1167,-316.775027802577
1168,-317.697862489703
1169,1897.51153737296
1170,650.100585316168
1171,441.950172185992
1172,-349.934421302673
1173,-1712.47018741793
1174,-1511.60434985159
1175,-1778.58009251573
1176,-1985.97054987232
1177,483.509190042423
1178,521.735959688741
1179,910.512583630064
1180,959.933662697308
1181,307.342925743333
1182,333.04854227214
1183,332.675346566007
1184,-84.3302800517047
1185,-80.847566345814
1186,-54.6167138332959
1187,587.055938636228
1188,584.679257061082
1189,629.663219589421
1190,-797.541081071159
1191,-1548.72674078528
1192,-1297.7241185868
1193,-1169.98463724131
1194,-751.564856449251
1195,-447.948332956277
1196,-181.647029450942
1197,764.774730845085
1198,828.698112249954
1199,872.895120758362
1200,971.405177527937
1201,958.179173557399
1202,859.710880456078
1203,871.734439298744
1204,828.325139652833
1205,79.0557668844635
1206,95.7229440016502
1207,82.5112498613371
1208,-236.633396766697
1209,-211.01127233622
1210,-222.343245087373
1211,1593.58637682082
1212,190.807622901546
1213,60.0819065799538
1214,-618.919297755852
1215,-1571.74769589501
1216,-1409.05645581289
1217,-1799.55388943655
1218,-2223.44865746048
1219,563.886701540105
1220,567.338683977428
1221,624.225689284819
1222,681.246680081742
1223,187.032689362077
1224,228.6111274374
1225,231.848733091471
1226,6.01701669530581
1227,20.1355346668442
1228,53.2289790910271
1229,643.652613776613
1230,632.385565135816
1231,687.412593735011
1232,-668.283463159141
1233,-1539.30142448628
1234,-1262.18813943785
1235,-1433.67857482776
1236,-748.336400068403
1237,-427.576457213203
1238,17.893293337429
1239,934.448557979551
1240,856.43912479019
1241,820.976558797584
1242,808.396452359361
1243,805.652171420247
1244,778.936436297847
1245,798.045348240024
1246,746.845461448845
1247,200.980876466223
1248,226.36644307856
1249,200.337746116463
1250,-220.886445511812
1251,-181.382360927937
1252,-186.067009868967
1253,1542.18422750867
1254,430.589693099855
1255,263.509801911907
1256,-481.815573992001
1257,-1734.630481032
1258,-1441.90288372189
1259,-1815.89929280917
1260,-2416.67629367199
1261,674.661819045846
1262,663.792048682156
1263,747.762547328179
1264,841.917278070754
1265,207.259112736688
1266,258.323228482139
1267,244.049007884212
1268,-72.6534280990483
1269,-50.5048649872568
1270,-19.8375081192473
1271,762.476239491188
1272,750.305387710196
1273,808.616947808573
1274,-897.194174628193
1275,-1598.78436123184
1276,-1359.1949144509
1277,-1114.98698425883
1278,-978.678259254581
1279,-717.770262549302
1280,126.026648353228
1281,724.41449198604
1282,846.203198398308
1283,782.223394579347
1284,779.691278067757
1285,795.874698346808
1286,867.398263344907
1287,868.74383752624
1288,819.966646316625
1289,96.5717976578974
1290,136.312627891218
1291,88.088110064507
1292,-324.897358934685
1293,-290.079936129433
1294,-289.232369860573
1295,1708.2709023881
1296,211.148723688672
1297,165.558682527996
1298,-695.89519209746
1299,-1467.40924009442
1300,-1485.33752494332
1301,-1921.96558079171
1302,-1691.23495794675
1303,368.369848855859
1304,325.964223754392
1305,749.475554861178
1306,820.549507790743
1307,195.172872110393
1308,254.065046874432
1309,215.781059188608
1310,-146.818019338296
1311,-118.608647297786
1312,-86.3228610699421
1313,667.449308786735
1314,660.503420462732
1315,708.191279218113
1316,-559.569529582294
1317,-1328.7883814271
1318,-1386.91488282244
1319,-1385.19816083546
1320,-875.324302514544
1321,-510.978726709819
1322,-35.9887893835568
1323,1468.99017907805
1324,667.944694729755
1325,620.225940099444
1326,643.402486653627
1327,622.520719037391
1328,719.965979688944
1329,731.048953366055
1330,674.171253497448
1331,160.76053821635
1332,191.077072777072
1333,156.044275328187
1334,-118.213926356467
1335,-86.4628414914222
1336,-92.9041772714995
1337,1833.40110632164
1338,462.231840094932
1339,212.862557903444
1340,-479.495795053647
1341,-1295.98378394186
1342,-1400.75889018585
1343,-1878.6700081419
1344,-2343.16799527163
1345,714.77992717564
1346,702.426457190476
1347,761.688520964596
1348,832.787270466129
1349,193.300256701891
1350,240.468493117459
1351,218.56395111719
1352,-39.1928024751271
1353,-33.112498330489
1354,4.16366143959037
1355,745.642934994849
1356,750.376666211168
1357,784.184189926152
1358,-1016.16509086875
1359,-1636.10888314874
1360,-1398.08079050306
1361,-1458.97138604684
1362,-383.332871676775
1363,-97.6554649142558
1364,330.598769425603
1365,-216.361310766716
1366,828.46289946948
1367,779.88818958441
1368,749.054094892679
1369,743.807617178114
1370,952.37726890133
1371,952.692179258281
1372,914.378187341956
1373,-38.635385652887
1374,-12.7603792483222
1375,-38.5539078857942
1376,-362.083218133253
1377,-335.014045365614
1378,-345.714449219084
1379,1610.94925263993
1380,195.952811401321
1381,87.9797490139668
1382,-673.256873372793
1383,-1574.61427425135
1384,-1543.23493831503
1385,-1035.15381954234
1386,-1856.520958695
1387,496.745402173303
1388,477.918430178145
1389,604.73877751801
1390,675.973860144737
1391,180.222839818836
1392,217.429568015519
1393,198.398650831397
1394,-68.847531132015
1395,-42.8480308477282
1396,-13.8728823006961
1397,686.2931614569
1398,677.400024540776
1399,717.608997647488
1400,-854.062463669745
1401,-1492.67730996788
1402,-1247.10357516455
1403,-1361.17689238364
1404,-713.39649986684
