,INVO,Spec_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
59,588585.0,4.0,0.4836972,0.11680305,0.15024085,-0.08264972,-0.45579758,0.060636964,0.48036575,-0.661514,-0.27885228,-0.33057106,-0.54508764,0.06914665,0.46598083,-0.36056092,-0.081220545,-0.49380443,-0.7352782,-0.9154499,0.09455204
60,1587.0,4.0,-0.594588,-0.21874166,-0.77604216,-0.082942076,-0.26590642,0.053659316,-0.5260022,-1.7606875,-0.64428085,-0.26141915,-0.4090601,-0.2594156,-0.46842116,-0.58589196,-0.08003597,-0.23882213,-1.4570895,-0.7595015,-0.16062592
61,483162.0,4.0,-0.037506316,0.341592,-0.35007623,-0.08173451,-1.1852659,0.0571791,-0.042403847,0.041694827,-0.7271729,0.24813318,-0.20205636,-0.15717073,0.018116698,0.21866485,0.036928248,-0.826765,-0.045388605,-0.83219326,0.18230239
62,483151.0,4.0,-0.28700346,0.3374728,0.21611305,-0.07521297,-0.13850066,0.06892462,0.28835115,0.1804173,-0.2978845,0.9928087,0.417081,-0.044635095,0.200748,0.25960264,-0.015846174,-0.25489384,0.07026779,-0.84014714,0.598853
63,483159.0,4.0,-0.12676395,0.860384,1.6377518,-0.06187676,0.53245,0.0673618,1.8152735,-1.0245333,-0.55335015,-0.945154,-0.6879814,0.37705132,0.75666016,0.4358299,-0.057771284,-0.038900618,-1.0068729,-0.8809062,-0.05922362
64,588658.0,4.0,-0.6423619,-0.23605455,0.9354933,-0.07596872,0.16052267,0.053846106,0.64915514,-0.5575367,-0.754481,-0.9697536,-0.7752953,-0.20038997,-0.14489152,-0.3843724,-0.10021001,-0.59641224,-0.6599774,-0.8461087,0.22441198
65,588675.0,4.0,-0.54747856,1.4611611,0.109291725,-0.076916166,0.9069572,0.05907136,0.40666452,-0.92785966,-0.8784491,-0.8018482,-0.82810223,-0.17366685,0.18704745,-0.8037529,-0.11012564,-0.23014803,-0.7173499,0.100497186,-0.14784889
66,588647.0,4.0,0.2446096,0.50864893,0.08826858,-0.06439631,-0.0054842224,0.05874972,2.0577102,-0.33423567,-0.46811345,-0.96911424,-0.47128388,0.22040756,1.0055492,0.53255564,0.03334081,-0.08896513,-0.33621398,-0.8080142,0.22365107
67,588277.0,4.0,-0.8892643,-0.5243522,0.35837314,-0.08506934,-0.4366337,0.059384782,0.27684036,-0.6255581,-0.689885,-0.49226773,-0.6609014,-0.22004336,0.10157936,-0.5245173,-0.098396406,-0.3668888,-0.29090637,-0.8939491,0.17059614
68,597172.0,4.0,-0.632685,-0.25001875,0.34281474,-0.07815546,0.2587916,0.051656,0.045722812,-0.9282733,-0.8851606,-1.582784,-1.2621621,-0.26700282,-0.23473221,-0.42037374,-0.09696514,-0.04754973,-1.195745,-0.75795007,0.053510077
69,597203.0,4.0,-0.7316156,-0.3899519,1.5406811,-0.062070817,-0.4557112,0.053225275,-1.4956617,-0.17810132,-0.5322683,-1.0756912,-0.80786216,-0.18016815,-0.43646127,0.15997714,-0.08074971,-0.61336774,-0.47841734,-0.8321161,0.17436175
70,597228.0,4.0,-0.9063492,-0.7283706,1.6062851,-0.08830869,0.8327581,0.08016845,-0.729852,0.38656598,-0.69631714,-0.43031457,-0.6334489,-0.23182915,-0.20060311,-0.6845492,-0.09934205,-1.0863566,1.255431,0.9067633,-0.10928319
71,588138.0,4.0,0.06705523,0.073256865,0.07254642,-0.083850995,0.35226378,0.070905246,0.7661907,-0.39015502,-0.36429584,-0.73144704,0.11493789,1.1944283,0.488691,0.29473123,0.0034977514,0.043712243,-0.5607467,-0.83129376,0.21451464
72,588307.0,4.0,-0.3320076,0.07834036,0.9696358,-0.08717341,-0.25638226,0.069516905,-0.06362353,-0.61011356,-0.6827386,-0.3838832,-0.40194842,-0.09237076,0.30064166,-0.4839566,-0.09998365,-0.090185985,-0.29690745,-0.80832857,0.43983093
73,483157.0,4.0,0.15077792,4.8356004,0.4677765,-0.073036775,0.6954312,0.06592091,0.04418247,-0.6004132,-0.3238409,-0.32685554,-0.7822045,-0.13165739,-0.3324478,-0.5807308,-0.10053971,-0.9057746,-0.83923227,-0.97624254,0.03190103
74,483154.0,4.0,-0.38246554,-0.4923068,1.1186827,-0.08660564,-1.4306437,0.061195724,-0.28469682,1.6097437,-0.24530643,0.7265089,-0.1295855,-0.1157743,-0.6974914,-0.124480315,-0.07887732,-0.93290764,2.2724411,-0.9182955,0.5660354
75,588169.0,4.0,-0.43188667,-0.7841492,1.4900104,-0.07384425,-0.79062086,0.058920275,-1.9501413,1.4458736,-0.29194954,-0.12697738,-0.114077166,-0.25580302,-0.5842144,0.028344363,-0.1013772,-0.6574604,1.4183962,0.538089,-0.06016125
76,483152.0,4.0,0.012209025,0.011499076,-0.017494857,-0.087092176,-0.31918478,0.053819615,-0.032028493,-0.58034986,-0.5726053,-0.6747931,-0.77312225,-0.119432,-0.14241621,-0.2646489,-0.05004683,-0.56427705,-0.6831635,-0.95611656,0.0054422193
77,483149.0,4.0,0.088908024,0.39454934,1.2086688,-0.06397485,0.30225578,0.08503319,0.1251307,0.44113624,-0.12456624,0.39986295,-0.12456941,0.011248818,0.41535938,0.4674723,-0.05588468,-0.37216076,-0.29848137,-0.9164879,0.21038811
78,483150.0,4.0,-0.77175,-0.5910111,0.22974053,-0.0836522,-0.34535965,0.057859845,-0.122608975,-0.8090136,-0.58825225,-0.59444535,-0.4907812,-0.14651376,0.29373935,-0.8184567,-0.061844908,-0.71891135,-0.30874622,-0.89744353,0.2946916
79,483147.0,4.0,0.43745342,-0.36397004,1.1293482,0.0007260305,-0.83171314,0.07027555,-0.4664943,0.49180242,-0.49557206,0.19693199,0.0334244,0.15176794,-0.25111356,0.08286508,-0.057131305,-0.5921643,0.53086483,-0.89227927,0.12122429
80,483155.0,4.0,-0.69000626,-0.25319123,1.0320145,-0.066651195,-0.907431,0.060068972,0.11730843,-0.2167844,-0.41375095,0.1410936,0.27557236,-0.056361508,-0.16505979,0.5157536,-0.050586045,-0.8717273,0.09396617,-0.8742221,-0.038481668
81,588194.0,4.0,0.41641784,0.74378437,0.72799975,-0.07313293,0.098914854,0.067517,0.41110992,-0.76924545,-0.38995156,1.0283562,0.76748836,0.06343742,0.7758455,0.12070419,-0.05975549,-0.2703208,-0.75519884,-0.35089523,-0.029693402
82,483163.0,4.0,-0.027679514,-0.16453294,0.048476886,-0.07245706,1.4195707,0.06455957,1.5639179,-1.1625453,-0.74170053,-0.5029841,-0.5378301,-0.2688481,0.18697278,-0.076692596,-0.09544763,-0.019639853,-1.3397171,-0.6225287,0.027731888
83,483153.0,4.0,-0.41814908,-0.2665558,0.94505996,-0.08971433,0.018619716,0.05920835,-0.23179297,1.1422366,-0.53850025,-0.49986348,-0.30893695,-0.050120197,0.51199615,0.09418444,-0.09399172,-0.7477966,1.5200342,-0.8844784,0.12665774
84,483146.0,4.0,-0.23686543,-0.4186599,2.9929068,-0.081815556,-1.0682775,0.060124114,-1.0853487,0.9974467,-0.1607467,-0.66363186,-0.12944284,0.1410713,0.4747709,0.024215229,-0.03839611,-0.91142166,0.79318666,-0.9103029,0.37618303
85,483133.0,4.0,-0.18157561,0.02031181,3.0097773,-0.07988449,-0.7207702,0.051211372,-0.65758353,1.2626308,-0.14819281,-0.03878507,0.73148537,0.14084391,0.4261453,1.7428907,0.025110658,-0.87482595,0.91565895,-0.8646219,0.32784185
86,483145.0,4.0,-0.12162161,-0.2956965,1.1351227,-0.07734871,0.0342766,0.05667475,0.5969607,-0.7801233,-0.4535485,-0.32133275,-0.37316665,-0.16712591,0.21523444,-0.35415414,-0.07511489,-0.7424733,-0.92144054,-0.916265,-0.029705726
87,588201.0,5.0,-0.18962151,0.009529971,-0.5433308,-0.07790386,0.063509636,0.06697981,0.33074942,-1.4284556,-0.18503182,0.2359833,5.812743,3.9596767,-0.18785995,-0.013672019,-0.07090824,0.85582256,-1.3154168,-0.73305225,0.41636205
88,588152.0,5.0,-0.52382576,0.38253045,-0.3169979,-0.05079034,1.4232266,0.071966186,0.24319641,-1.661446,-0.5584092,0.33051664,1.6785636,2.9566824,-0.1516497,-0.081042446,-0.0786837,0.93068326,-1.7391088,-0.57519263,0.25409353
89,588155.0,5.0,-0.7071081,-0.14739136,-0.83055395,0.07510265,1.1614339,0.07179383,0.6403587,-1.4110487,-0.32043347,0.29589555,0.6682495,0.5851099,-0.43197343,0.46849784,0.069935724,0.8773116,-0.85462695,-0.35411614,-0.0508428
90,588233.0,5.0,-0.88651776,0.15519239,0.121456824,-0.078547336,1.366248,0.08087647,-0.98412275,1.4697734,-0.17030421,2.321917,2.170878,0.491838,-0.39703405,0.2746738,-0.04327764,-0.6978287,1.1362485,-0.7236728,-0.15853041
91,588467.0,5.0,-0.68224216,0.48329005,-0.5856779,-0.07473764,0.27749074,0.05886194,0.8586902,-1.9064018,-0.71987003,0.8301835,1.2495515,1.5721415,-0.39663127,-0.25345623,-0.12996598,-0.031847462,-1.8158286,-0.6865557,-0.06907607
92,588440.0,6.0,-0.0888189,0.094510294,-1.5122328,-0.08591506,-1.2406782,0.07708677,-1.0695952,-0.12908019,-0.053880915,-0.41509873,-0.4901579,-0.263949,-0.53381175,-0.8743843,-0.089573234,-0.64939433,-0.22083536,0.32089984,0.097996734
93,588190.0,6.0,0.08021284,-0.38931897,-0.3624633,-0.08229366,0.66338813,0.101204515,1.540618,-0.39612648,0.98673093,-0.16140278,1.5468954,-0.17507859,-0.48799986,-0.5950652,-0.08505052,1.2030362,-0.86919594,-0.05962397,-0.06270228
94,588276.0,6.0,-0.23096459,-0.10921474,-0.5365531,-0.08414609,0.27683002,0.108674936,-0.4301553,0.89119554,0.3924146,0.48437575,-0.16873369,-0.12980911,-0.32120916,-0.5716129,-0.12552615,0.16077326,0.8034571,-0.048303414,-0.28851455
95,588214.0,6.0,0.33538905,-0.37517643,0.2715704,-0.080780275,-0.7225031,0.08711153,-0.62874824,0.5012578,0.09002892,0.16622397,-0.07656961,-0.17173742,-0.7616368,4.367324,-0.015519911,2.6835608,0.12040318,0.41657433,-0.08868949
96,588204.0,6.0,-0.18094307,0.11224519,-0.2125398,-0.0774368,-0.021003945,0.09374049,-0.35894412,0.19039825,-0.16285343,-0.24384992,-0.16962165,-0.16051647,-0.3565376,-0.4347757,-0.09071534,1.4729443,0.5882454,0.2290222,0.047466327
97,255189.0,6.0,-0.12470624,-0.5196167,-0.7736004,-0.080526635,0.09338867,0.07422363,0.0031555402,0.10398504,0.48941746,-0.79087234,-0.75056493,-0.04193572,-0.32094878,-0.7714742,-0.08533487,-0.3874959,-0.2235897,0.33054703,-0.024361033
98,588273.0,6.0,0.5612289,0.26596168,-0.5393263,-0.09675858,0.38170126,0.07403297,-0.9333888,0.84456015,0.119035125,-0.8536434,-0.9135802,-0.30457163,-0.9044809,-0.85526013,-0.12041509,-0.89342743,0.5381677,-0.234268,-0.08359646
99,588456.0,6.0,-0.16866145,-0.77020717,-0.29503196,-0.088389784,-0.080065206,0.08890091,0.46365294,-0.689902,-0.21917918,-0.20002191,0.115883395,-0.04081817,-0.47795603,-0.8772698,-0.039200567,-0.52848804,-0.8037868,0.21327196,0.008578038
100,588271.0,6.0,0.38131157,0.1648251,-0.41835585,-0.08315968,-0.18027262,0.09271293,-0.5228191,0.59273964,0.7650211,0.5518991,0.26174602,-0.2613934,-0.69990987,1.3213301,-0.08945714,0.024424888,0.12420096,-0.11213263,1.635374
