Aug_24,Label,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,X17,Y17,X18,Y18,X19,Y19,X20,Y20,X21,Y21,X22,Y22,X23,Y23,X24,Y24,X25,Y25,X26,Y26,X27,Y27,X28,Y28,X29,Y29,X30,Y30,X31,Y31,X32,Y32,X33,Y33,X34,Y34,X35,Y35,X36,Y36,X37,Y37,X38,Y38,X39,Y39,X40,Y40,X41,Y41,X42,Y42,X43,Y43,X44,Y44,X45,Y45,X46,Y46,X47,Y47,X48,Y48,X49,Y49,X50,Y50,X51,Y51,X52,Y52,X53,Y53,X54,Y54,X55,Y55,X56,Y56,X57,Y57,X58,Y58,X59,Y59,X60,Y60,X61,Y61,X62,Y62,X63,Y63,Y63
MO-841-E-371.jpg,E371,6691,5930,6658.833,5889.833,6725.5,5872.5,6788.167,5881.833,6317.5,5952.5,6359.5,5952.5,6344.5,5919.5,6275.5,5475.5,6299.5,5514.5,6323.5,5484.5,6782.5,5154.5,6782.5,5205.5,6824.5,5202.5,5608.5,6560.5,5048.5,5608.5,5232.5,5488.5,5064.5,4992.5,5608.5,3992.5,5960.5,4160.5,6072.5,3912.5,6920.5,3024.5,6137.5,11511.5,6137.5,11481.5,6187.5,11461.5,6251.5,11469.5,5820.5,11567.5,5862.5,11576.5,5850.5,11537.5,5640.5,11063.5,5673.5,11090.5,5694.5,11066.5,6171.5,10670.5,6171.5,10724.5,6216.5,10715.5,5202.5,12255.5,4394.5,11375.5,4586.5,11231.5,4338.5,10823.5,4530.5,9575.5,4954.5,9751.5,5266.5,9391.5,6074.5,8471.5,6410.5,17355.5,6332.5,17325.5,6454.5,17307.5,6516.5,17321.5,6006.5,17468.5,6062.5,17454.5,6028.5,17424.5,5878.5,17010.5,5904.5,17040.5,5926.5,17012.5,6366.5,16657.5,6378.5,16686.5,6408.5,16670.5,5597.5,18124.5,4925.5,17242.5,5063.5,17110.5,4997.5,16630.5,NA,NA,NA,NA,NA,NA,5747.5,,
MO-843-E-373.jpg,E373,4955,4162,4918.5,4140.5,4960.5,4110.5,5005.5,4098.5,4744.5,4233.5,4777.5,4227.5,4762.5,4194.5,4639.5,3930.5,4669.5,3957.5,4681.5,3927.5,4812.5,3606.167,4823.167,3648.833,4853.833,3615.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4215.5,2670.5,5587.5,11918.5,5563.5,11834.5,5647.5,11894.5,5735.5,12018.5,5339.5,11898.5,5395.5,11910.5,5387.5,11854.5,4899.5,11150.5,4947.5,11210.5,4979.5,11158.5,5659.5,10542.5,5655.5,10622.5,5715.5,10606.5,3905.5,13296.5,NA,NA,2905.5,11096.5,2697.5,10032.5,3665.5,8208.5,NA,NA,4481.5,8376.5,6345.5,7816.5,5766.5,17611.5,5712.5,17545.5,5844.5,17584.5,5895.5,17617.5,5502.5,17578.5,5550.5,17587.5,5535.5,17548.5,5193.5,17041.5,5247.5,17095.5,5265.5,17047.5,5820.5,16609.5,5817.5,16687.5,5871.5,16651.5,NA,NA,NA,NA,NA,NA,3738.5,16721.5,3802.5,15257.5,4290.5,15329.5,4582.5,14785.5,5134.5,,
mo-844-e-374.jpg,E374,3870,3095,3825.833,3053.833,3892.5,3069.833,3939.167,3079.167,3764.5,3083.167,3781.833,3080.5,3775.167,3052.5,3713.833,2913.833,3732.5,2932.5,3748.5,2905.833,3929.833,2817.833,3923.167,2864.5,3959.167,2851.167,3638.5,3210.5,3437.5,3003.5,3509.5,2994.5,3395.5,2781.5,3476.5,2430.5,3632.5,2520.5,3707.5,2304.5,4067.5,1983.5,6383.5,10919.5,6223.5,10819.5,6439.5,10871.5,6519.5,10855.5,5579.5,10983.5,5631.5,10983.5,5603.5,10947.5,5439.5,10187.5,5479.5,10215.5,5491.5,10175.5,6303.5,9759.5,6315.5,9835.5,6371.5,9803.5,4315.5,11866.5,3355.5,10414.5,3619.5,10234.5,3403.5,9502.5,3811.5,7750.5,4471.5,8038.5,4975.5,7366.5,6391.5,6190.5,5833.5,16623.5,5713.5,16509.5,5899.5,16605.5,5965.5,16617.5,5215.5,16605.5,5263.5,16599.5,5239.5,16551.5,5095.5,15832.5,5131.5,15864.5,5139.5,15822.5,5895.5,15478.5,5901.5,15552.5,5947.5,15534.5,4119.5,17543.5,3223.5,16055.5,3663.5,15999.5,3439.5,15183.5,3895.5,14015.5,4415.5,14303.5,4719.5,13719.5,4975.5,,
MO-845-E-375.jpg,E375,4980,4041,4967.5,3992.5,5018.5,4040.5,5066.5,4055.5,4820.5,3974.5,4850.5,3992.5,4856.5,3953.5,4766.5,3626.5,4778.5,3665.5,4808.5,3644.5,5159.5,3650.5,5135.5,3716.5,5180.5,3704.5,4394.5,4149.5,4134.5,3593.5,4246.5,3573.5,4174.5,3281.5,4598.5,2709.5,4746.5,2861.5,4938.5,2673.5,NA,NA,5646.5,11649.5,5406.5,11473.5,5754.5,11561.5,5834.5,11569.5,4650.5,11629.5,4710.5,11617.5,4678.5,11565.5,4666.5,10733.5,4710.5,10777.5,4730.5,10741.5,5818.5,10177.5,5818.5,10261.5,5870.5,10245.5,3274.5,12662.5,NA,NA,2686.5,10688.5,NA,NA,3262.5,8000.5,4114.5,8444.5,4822.5,7772.5,NA,NA,6528.5,17102.5,6628.5,17041.5,6748.5,16841.5,6780.5,16965.5,5812.5,16777.5,5832.5,16841.5,5860.5,16789.5,6524.5,16185.5,6540.5,16261.5,6580.5,16233.5,7408.5,15785.5,7360.5,15825.5,7404.5,15833.5,4624.5,15500.5,3520.5,17312.5,3808.5,17924.5,5080.5,15356.5,6868.5,13592.5,7108.5,13916.5,8116.5,13532.5,10036.5,,
MO-846-E-376.jpg,E376,4686,3800,4658.5,3754.5,4706.5,3748.5,4748.5,3745.5,NA,NA,NA,NA,NA,NA,4439.5,3547.5,4460.5,3577.5,4472.5,3547.5,4664.5,3310.5,4670.5,3352.5,4697.5,3337.5,4214.5,4096.5,3974.5,3808.5,NA,NA,3894.5,3540.5,3958.5,3224.5,4102.5,3224.5,4318.5,2756.5,4462.5,2408.5,5145.5,11696.5,5077.5,11624.5,5221.5,11696.5,5289.5,11704.5,4465.5,11632.5,4513.5,11636.5,4505.5,11592.5,4641.5,11016.5,4657.5,11056.5,4685.5,11028.5,5373.5,10668.5,5369.5,10760.5,5425.5,10732.5,3381.5,12407.5,2817.5,10607.5,3201.5,10655.5,3129.5,10031.5,3969.5,8771.5,4389.5,9119.5,4845.5,8855.5,5733.5,8747.5,6003.5,17152.5,5925.5,17056.5,6063.5,17104.5,6127.5,17105.5,5587.5,16891.5,5631.5,16919.5,5639.5,16875.5,5711.5,16259.5,5719.5,16303.5,5751.5,16295.5,6243.5,16031.5,6231.5,16079.5,6275.5,16079.5,4291.5,17060.5,NA,NA,NA,NA,5227.5,14828.5,NA,NA,NA,NA,NA,NA,NA,,
MO-847-E-377.jpg,E377,4636,4184,4599.5,4157.5,4633.5,4119.5,4679.5,4117.5,4485.5,4235.5,4527.5,4231.5,4499.5,4207.5,4345.5,3943.5,4361.5,3963.5,4381.5,3941.5,4579.5,3641.5,4589.5,3691.5,4619.5,3665.5,4103.5,4656.5,3759.5,4112.5,3831.5,4048.5,3755.5,3904.5,3787.5,3252.5,3943.5,3232.5,4031.5,3004.5,4411.5,2540.5,5995.5,10718.5,5947.5,10682.5,6003.5,10644.5,6061.5,10634.5,5657.5,10862.5,5693.5,10846.5,5661.5,10824.5,5273.5,10321.5,5309.5,10339.5,5318.5,10300.5,5717.5,9556.5,5732.5,9601.5,5762.5,9571.5,5002.5,11859.5,NA,NA,NA,NA,3794.5,10283.5,3834.5,8963.5,4338.5,8971.5,4554.5,8387.5,5034.5,7851.5,NA,NA,NA,NA,NA,NA,NA,NA,6633.5,17428.5,6681.5,17419.5,6654.5,17389.5,6459.5,16759.5,6492.5,16798.5,6504.5,16759.5,7128.5,16200.5,7119.5,16272.5,7164.5,16257.5,NA,NA,NA,NA,NA,NA,5090.5,16151.5,5602.5,15199.5,6090.5,15303.5,6346.5,14959.5,7530.5,,
MO-848-E-379.jpg,E379,5118,3430,5081.5,3387.5,5156.5,3378.5,5207.5,3363.5,4901.5,3432.5,4943.5,3432.5,4928.5,3402.5,4685.5,3021.5,4712.5,3054.5,4730.5,3024.5,5153.5,2706.5,5156.5,2745.5,5195.5,2733.5,4439.5,4033.5,3707.5,3139.5,3851.5,3049.5,3659.5,2713.5,3887.5,1837.5,4271.5,1927.5,4439.5,1591.5,5015.5,955.5,6341.5,10249.5,6297.5,10181.5,6413.5,10141.5,6501.5,10145.5,5821.5,10325.5,5881.5,10317.5,5853.5,10281.5,5521.5,9565.5,5573.5,9601.5,5589.5,9561.5,6337.5,9117.5,6333.5,9177.5,6385.5,9169.5,4689.5,11500.5,NA,NA,NA,NA,NA,NA,4297.5,7419.5,4841.5,7547.5,5353.5,6971.5,6777.5,6283.5,6517.5,17656.5,6433.5,17572.5,6589.5,17572.5,6685.5,17620.5,5863.5,17626.5,5935.5,17626.5,5905.5,17584.5,5761.5,16816.5,5797.5,16876.5,5839.5,16822.5,6769.5,16378.5,6751.5,16480.5,6817.5,16462.5,4907.5,18648.5,3815.5,17184.5,4175.5,16980.5,3875.5,16032.5,4667.5,14556.5,5387.5,14748.5,5891.5,14256.5,NA,,
MO-849-E-380.jpg,E380,6038,3788,5998.5,3757.5,6046.5,3730.5,6097.5,3712.5,5743.5,3862.5,5785.5,3856.5,5764.5,3826.5,5584.5,3430.5,5602.5,3460.5,5626.5,3427.5,5932.5,3076.5,5932.5,3133.5,5965.5,3118.5,5212.5,4409.5,4618.5,3629.5,4786.5,3527.5,4690.5,3209.5,4834.5,2279.5,5152.5,2441.5,5374.5,2231.5,5998.5,1649.5,6694.5,12671.5,6646.5,12593.5,6772.5,12557.5,6880.5,12605.5,5920.5,12833.5,6004.5,12815.5,5956.5,12761.5,5662.5,11585.5,5722.5,11657.5,5758.5,11603.5,6766.5,10421.5,6766.5,10505.5,6832.5,10475.5,4198.5,14699.5,2734.5,12251.5,3190.5,11939.5,2998.5,10619.5,3598.5,8315.5,4630.5,8723.5,NA,NA,6862.5,6491.5,6206.5,18741.5,6054.5,18653.5,6470.5,18773.5,6574.5,18789.5,5414.5,18861.5,5478.5,18861.5,5454.5,18813.5,5222.5,17837.5,5262.5,17901.5,5294.5,17861.5,6446.5,16925.5,6438.5,17021.5,6492.5,16998.5,4194.5,20023.5,2898.5,18269.5,NA,NA,NA,NA,NA,NA,4314.5,15317.5,5610.5,14309.5,7218.5,,
MO-850-E-381.jpg,E381,4355,3781,4348.5,3743.167,4391.167,3739.167,4443.167,3745.833,4025.5,3705.5,4058.5,3723.5,4058.5,3687.5,4112.5,3216.5,4124.5,3258.5,4148.5,3228.5,4616.5,3168.5,4604.5,3204.5,4634.5,3213.5,3254.5,3829.5,3314.5,2869.5,3476.5,2899.5,NA,NA,3998.5,1981.5,4172.5,2101.5,4460.5,1921.5,NA,NA,7028.5,12649.5,6992.5,12559.5,7076.5,12487.5,7172.5,12475.5,6416.5,12739.5,6464.5,12733.5,6446.5,12697.5,6116.5,11761.5,6170.5,11821.5,6188.5,11761.5,6950.5,10891.5,6956.5,10957.5,7022.5,10939.5,5054.5,14077.5,3770.5,12133.5,4202.5,11989.5,3878.5,11065.5,4526.5,9133.5,5150.5,9445.5,5738.5,8689.5,7178.5,7585.5,5079.5,18271.5,5079.5,18211.5,5227.5,18263.5,5339.5,18279.5,4303.5,18119.5,4343.5,18143.5,4351.5,18095.5,4605.5,17036.5,4617.5,17093.5,4662.5,17072.5,5964.5,17033.5,5931.5,17093.5,5988.5,17102.5,2691.5,18644.5,NA,NA,2751.5,16436.5,3051.5,15596.5,5295.5,14336.5,5403.5,14888.5,NA,NA,7695.5,,
MO-851-E-382.jpg,E382,4385,3500,4396.5,3457.5,4441.5,3463.5,4492.5,3481.5,4123.5,3376.5,4153.5,3388.5,4162.5,3364.5,4192.5,2986.5,4207.5,3022.5,4240.5,3007.5,4648.5,2872.5,4633.5,2908.5,4666.5,2914.5,3391.5,3527.5,3247.5,2573.5,3415.5,2627.5,3385.5,2201.5,3979.5,1517.5,4225.5,1769.5,4273.5,1577.5,5455.5,1037.5,5281.5,10313.5,5215.5,10199.5,5341.5,10265.5,5425.5,10283.5,4813.5,10031.5,4873.5,10067.5,4891.5,10025.5,4867.5,9423.5,4887.5,9475.5,4919.5,9455.5,5631.5,9355.5,5611.5,9407.5,5667.5,9411.5,3387.5,10154.5,3267.5,8762.5,3639.5,8750.5,3639.5,8258.5,4443.5,7130.5,4791.5,7574.5,5235.5,7154.5,6435.5,6290.5,6151.5,18097.5,6115.5,18021.5,6183.5,18021.5,6275.5,18029.5,5599.5,17913.5,5647.5,17925.5,5643.5,17881.5,5643.5,17173.5,5671.5,17221.5,5707.5,17181.5,6379.5,17009.5,6367.5,17093.5,6443.5,17085.5,4351.5,18408.5,4039.5,17268.5,4423.5,17244.5,4075.5,16488.5,4927.5,14904.5,NA,NA,NA,NA,6379.5,,
MO-852-E-384.jpg,E384,4504,2996,4459.5,2949.5,4503.5,2947.5,4555.5,2951.5,4201.5,2945.5,4233.5,2957.5,4227.5,2925.5,4243.5,2671.5,4263.5,2699.5,4285.5,2671.5,4505.5,2479.5,4509.5,2519.5,4543.5,2511.5,3889.5,3206.5,3625.5,2722.5,3721.5,2718.5,3577.5,2446.5,3793.5,1782.5,3957.5,1926.5,4089.5,1834.5,4561.5,1098.5,5857.5,10917.5,5673.5,10825.5,5881.5,10833.5,5961.5,10833.5,5225.5,10897.5,5273.5,10897.5,5253.5,10861.5,5029.5,10145.5,5057.5,10197.5,5081.5,10157.5,5813.5,9689.5,5805.5,9741.5,5869.5,9729.5,4253.5,11726.5,3245.5,10394.5,3557.5,10310.5,3269.5,9506.5,3785.5,8018.5,4217.5,8210.5,4565.5,7646.5,6029.5,6374.5,6089.5,17407.5,6045.5,17355.5,6129.5,17303.5,6201.5,17299.5,5565.5,17431.5,5617.5,17431.5,5605.5,17391.5,5365.5,16659.5,5393.5,16687.5,5405.5,16651.5,6157.5,16063.5,6157.5,16115.5,6205.5,16103.5,4641.5,18502.5,3741.5,17074.5,3993.5,16894.5,3765.5,16186.5,4365.5,14818.5,4713.5,15010.5,NA,NA,5805.5,,
MO-853-E-385.jpg,E385,4479,3830,4445.5,3790.5,4493.5,3772.5,4547.5,3781.5,4133.5,3787.5,4166.5,3799.5,4166.5,3775.5,4211.5,3355.5,4223.5,3394.5,4253.5,3376.5,4580.5,3193.5,4571.5,3232.5,4613.5,3229.5,3554.5,3937.5,3353.5,2995.5,3501.5,2970.5,3421.5,2714.5,NA,NA,4114.5,2377.5,4154.5,2245.5,4670.5,1693.5,5772.5,11093.5,5736.5,11041.5,5808.5,10997.5,5880.5,11005.5,5312.5,11205.5,5352.5,11197.5,5336.5,11153.5,5108.5,10593.5,5132.5,10625.5,5148.5,10581.5,5788.5,10041.5,5788.5,10113.5,5836.5,10089.5,4516.5,12229.5,3220.5,10969.5,3460.5,10777.5,3208.5,10045.5,3940.5,8473.5,4312.5,8785.5,4600.5,8353.5,5944.5,7441.5,5960.5,16716.5,5928.5,16680.5,5978.5,16652.5,6044.5,16658.5,5598.5,16934.5,5634.5,16908.5,5600.5,16894.5,5113.5,16384.5,5149.5,16411.5,5161.5,16375.5,5779.5,15748.5,5791.5,15799.5,5842.5,15775.5,5270.5,17905.5,3934.5,17385.5,4102.5,17057.5,3558.5,16281.5,3782.5,14857.5,4230.5,14985.5,4670.5,14513.5,NA,,
MO-854-E-386.jpg,E386,4637,3254,4636.5,3223.5,4641.833,3182.167,4687.167,3204.833,4469.833,3312.5,4495.167,3308.5,4479.167,3292.5,4327.167,3060.5,4355.167,3081.833,4363.167,3051.167,4629.833,2903.167,4633.833,2928.5,4668.5,2913.833,4264.5,3617.5,3904.5,3284.5,3964.5,3230.5,3835.5,3056.5,3853.5,2588.5,3961.5,2558.5,3997.5,2345.5,4384.5,1847.5,5686.5,10385.5,5650.5,10322.5,5713.5,10286.5,5779.5,10256.5,5146.5,10475.5,5191.5,10472.5,5170.5,10445.5,4990.5,9782.5,5014.5,9806.5,5029.5,9779.5,5653.5,9131.5,5644.5,9188.5,5701.5,9179.5,4290.5,11395.5,3258.5,10187.5,3570.5,9979.5,3274.5,9235.5,3898.5,7731.5,4450.5,8035.5,4762.5,7459.5,6250.5,6611.5,5777.5,17104.5,5669.5,17008.5,5807.5,17038.5,5885.5,17089.5,5219.5,17209.5,5246.5,17197.5,5216.5,17170.5,5144.5,16681.5,5183.5,16711.5,5189.5,16672.5,5624.5,16084.5,5642.5,16129.5,5672.5,16105.5,4998.5,17681.5,3918.5,17305.5,4038.5,17105.5,3726.5,16585.5,3702.5,15225.5,4246.5,15321.5,4454.5,14857.5,5230.5,,
MO-855-E-387.jpg,E387,5408,3708,5451.5,3655.5,5503.5,3607.5,5547.5,3615.5,NA,NA,NA,NA,NA,NA,4813.5,3453.5,4835.5,3477.5,4847.5,3445.5,5529.5,3271.5,5525.5,3319.5,5569.5,3313.5,4693.5,4037.5,4345.5,3809.5,4405.5,3677.5,4249.5,3425.5,4543.5,2933.5,4969.5,2933.5,4951.5,2507.5,5623.5,2153.5,5341.5,9927.5,5349.5,9843.5,5413.5,9811.5,5489.5,9811.5,5093.5,9975.5,5137.5,9967.5,5121.5,9931.5,4941.5,9407.5,4957.5,9451.5,4989.5,9427.5,5585.5,9219.5,5569.5,9279.5,5621.5,9283.5,4361.5,10716.5,3721.5,9596.5,3961.5,9452.5,3833.5,8972.5,4553.5,8204.5,4849.5,8068.5,5313.5,7812.5,6241.5,7844.5,6013.5,17282.5,5992.5,17216.5,6112.5,17153.5,6190.5,17150.5,5407.5,17237.5,5455.5,17240.5,5437.5,17204.5,5230.5,16460.5,5266.5,16499.5,5299.5,16469.5,6196.5,15815.5,6184.5,15896.5,6238.5,15875.5,4434.5,18416.5,3402.5,16824.5,NA,NA,NA,NA,4402.5,13896.5,NA,NA,NA,NA,NA,,
MO-856-E-388.jpg,E388,5747,4172,5713.167,4130.167,5782.5,4127.5,5833.167,4126.167,5466.833,4103.5,5500.167,4115.5,5489.5,4080.833,NA,NA,NA,NA,NA,NA,5836.5,3682.833,5831.167,3726.833,5865.833,3710.833,4925.5,4242.5,4845.5,3586.5,4945.5,3598.5,5001.5,3394.5,5205.5,2938.5,5405.5,3050.5,5509.5,2874.5,6061.5,2474.5,6321.5,11118.5,6297.5,11074.5,6369.5,11030.5,6453.5,11042.5,5705.5,11238.5,5745.5,11234.5,5725.5,11202.5,5665.5,10586.5,5701.5,10630.5,5713.5,10602.5,6293.5,9862.5,6297.5,9910.5,6333.5,9902.5,4739.5,12436.5,3539.5,11188.5,3815.5,10888.5,3455.5,10024.5,4187.5,8272.5,4655.5,8476.5,4955.5,8032.5,5915.5,6988.5,6278.5,17335.5,6262.5,17299.5,6330.5,17267.5,6386.5,17259.5,5446.5,17391.5,5490.5,17383.5,5474.5,17351.5,5727.5,16848.5,5767.5,16880.5,5783.5,16852.5,6311.5,16414.5,6313.5,16474.5,6347.5,16446.5,4903.5,18000.5,4359.5,17048.5,4567.5,16832.5,4287.5,16408.5,4383.5,15416.5,4975.5,15504.5,5191.5,15056.5,6319.5,,
MO-857-E-390.jpg,E390,6164,3698,6139.5,3671.5,6185.5,3653.5,6229.5,3651.5,5743.5,3677.5,5779.5,3681.5,5771.5,3663.5,5753.5,3261.5,5775.5,3283.5,5793.5,3257.5,6127.5,2855.5,6131.5,2891.5,6169.5,2885.5,NA,NA,NA,NA,NA,NA,NA,NA,4843.5,2213.5,5299.5,2153.5,5359.5,2069.5,5941.5,983.5,6631.5,11483.5,6445.5,11363.5,6715.5,11345.5,6799.5,11369.5,5971.5,11549.5,6061.5,11531.5,6019.5,11495.5,5701.5,10691.5,5755.5,10745.5,5779.5,10691.5,6805.5,9749.5,6781.5,9833.5,6847.5,9827.5,4330.5,13343.5,2758.5,11111.5,3190.5,10907.5,2782.5,9539.5,4162.5,6971.5,4918.5,7547.5,5578.5,7043.5,7342.5,6227.5,5789.5,16568.5,5702.5,16430.5,5891.5,16517.5,5966.5,16517.5,5303.5,16382.5,5354.5,16409.5,5354.5,16367.5,5408.5,15632.5,5414.5,15683.5,5459.5,15668.5,6347.5,15485.5,6311.5,15557.5,6367.5,15557.5,4173.5,16753.5,3997.5,15433.5,4245.5,15073.5,4389.5,14593.5,5445.5,14137.5,5789.5,14137.5,6341.5,13889.5,6989.5,,
MO-858-E-392.jpg,E392,5612,3632,5599.5,3593.5,5663.5,3593.5,5717.5,3595.5,5349.5,3577.5,5377.5,3587.5,5379.5,3557.5,5395.5,3131.5,5407.5,3177.5,5435.5,3155.5,5857.5,3063.5,5839.5,3101.5,5879.5,3099.5,4839.5,3797.5,4521.5,3059.5,4683.5,2885.5,4671.5,2453.5,5367.5,1865.5,5607.5,2063.5,5775.5,1985.5,NA,NA,6156.5,11156.5,6087.5,11105.5,6213.5,11099.5,6258.5,11033.5,5670.5,11117.5,5709.5,11120.5,5700.5,11084.5,5658.5,10634.5,5676.5,10664.5,5709.5,10640.5,6186.5,10343.5,6180.5,10397.5,6222.5,10388.5,4724.5,11657.5,4228.5,10545.5,4556.5,10433.5,4300.5,10017.5,4812.5,8945.5,5132.5,9201.5,NA,NA,NA,NA,7210.5,18039.5,7098.5,17959.5,7314.5,18015.5,7374.5,18023.5,NA,NA,NA,NA,6764.5,18015.5,6670.5,17285.5,6698.5,17319.5,6726.5,17295.5,7436.5,17171.5,7420.5,17227.5,7462.5,17215.5,NA,NA,NA,NA,6044.5,17459.5,5858.5,17021.5,6062.5,15767.5,6620.5,15983.5,7196.5,15557.5,8090.5,,
MO-859-E-394.jpg,E394,6724,5239,6663.5,5182.5,6759.5,5174.5,6823.5,5166.5,6339.5,5198.5,6407.5,5210.5,6379.5,5170.5,NA,NA,NA,NA,NA,NA,6699.5,4350.5,6715.5,4402.5,6759.5,4382.5,5733.5,5810.5,5433.5,5048.5,5391.5,4862.5,5283.5,4514.5,5607.5,3686.5,5787.5,3500.5,6015.5,3374.5,6465.5,2654.5,7353.5,12254.5,7359.5,12182.5,7413.5,12152.5,7497.5,12158.5,7011.5,12296.5,7071.5,12296.5,7047.5,12254.5,6771.5,11645.5,6792.5,11672.5,6822.5,11636.5,7410.5,11207.5,7413.5,11264.5,7458.5,11252.5,5935.5,13099.5,5191.5,11619.5,5455.5,11491.5,5327.5,11003.5,5959.5,9795.5,6383.5,9979.5,6919.5,9523.5,6911.5,8875.5,6988.5,17046.5,6967.5,16998.5,7036.5,16989.5,7120.5,16989.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7206.5,16282.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
MO-860-E-396.jpg,E396,6720,6274,6615.5,6217.5,6745.5,6229.5,6799.5,6223.5,6319.5,6295.5,6357.5,6295.5,6343.5,6261.5,6265.5,5861.5,6291.5,5899.5,6315.5,5865.5,6617.5,5571.5,6629.5,5649.5,6681.5,5611.5,5407.5,6829.5,4849.5,5725.5,5023.5,5665.5,5041.5,5095.5,5371.5,4615.5,5641.5,4735.5,5671.5,4441.5,6073.5,3721.5,6955.5,11467.5,6934.5,11392.5,7018.5,11350.5,7090.5,11356.5,6490.5,11512.5,6550.5,11509.5,6523.5,11470.5,6193.5,10747.5,6235.5,10783.5,6247.5,10726.5,7018.5,10258.5,7018.5,10327.5,7087.5,10306.5,5412.5,12679.5,4212.5,11047.5,4452.5,10939.5,4332.5,10111.5,5088.5,8515.5,5532.5,8779.5,5856.5,8347.5,6348.5,7231.5,NA,NA,NA,NA,6980.5,17181.5,7048.5,17181.5,6728.5,17337.5,6792.5,17309.5,6736.5,17277.5,6116.5,16725.5,6168.5,16745.5,6164.5,16689.5,6772.5,15909.5,6792.5,15985.5,6848.5,15945.5,6352.5,18984.5,4528.5,18000.5,4600.5,17820.5,4000.5,17064.5,3856.5,14940.5,4516.5,14916.5,4792.5,14352.5,5836.5,,
MO-861-E-397.jpg,E397,6504,4693,6485.5,4656.5,6533.5,4638.5,6571.5,4632.5,6287.5,4698.5,6325.5,4702.5,6309.5,4670.5,6199.5,4382.5,6217.5,4412.5,6239.5,4386.5,6479.5,4180.5,6489.5,4222.5,6519.5,4208.5,5885.5,4832.5,5705.5,4616.5,5753.5,4520.5,5663.5,4268.5,NA,NA,NA,NA,NA,NA,6047.5,3140.5,7503.5,11272.5,7459.5,11216.5,7519.5,11176.5,7595.5,11160.5,6995.5,11508.5,7035.5,11484.5,6999.5,11456.5,6835.5,11000.5,6883.5,11020.5,6887.5,10976.5,7095.5,10152.5,7123.5,10200.5,7171.5,10164.5,6343.5,12577.5,5347.5,12049.5,5491.5,11749.5,5023.5,11245.5,5011.5,9721.5,5503.5,9697.5,5563.5,9145.5,6247.5,7525.5,6171.5,17600.5,6091.5,17488.5,6271.5,17568.5,6359.5,17564.5,5575.5,17488.5,5631.5,17496.5,5619.5,17456.5,5679.5,16772.5,5695.5,16816.5,5735.5,16784.5,6551.5,16564.5,6523.5,16632.5,6575.5,16624.5,4791.5,18099.5,NA,NA,NA,NA,4443.5,16095.5,5259.5,14823.5,NA,NA,6003.5,14835.5,7227.5,,
MO-862-E-399.jpg,E399,5098,5631,5073.5,5594.5,5129.5,5594.5,5177.5,5606.5,4713.5,5602.5,4769.5,5610.5,4761.5,5570.5,4685.5,5110.5,4701.5,5150.5,4737.5,5130.5,5205.5,4966.5,5201.5,5014.5,5237.5,5010.5,4145.5,5906.5,3809.5,5228.5,3905.5,5144.5,3845.5,4664.5,4211.5,3890.5,4409.5,3932.5,4697.5,3656.5,5363.5,3152.5,6395.5,12380.5,6323.5,12314.5,6467.5,12278.5,6545.5,12290.5,5681.5,12488.5,5741.5,12488.5,5723.5,12440.5,5633.5,11576.5,5651.5,11630.5,5693.5,11606.5,NA,NA,NA,NA,6574.5,10948.5,4307.5,13581.5,NA,NA,NA,NA,3671.5,10353.5,4811.5,8877.5,NA,NA,NA,NA,NA,NA,6475.5,17984.5,6431.5,17908.5,6559.5,17864.5,6623.5,17880.5,5773.5,17983.5,5863.5,17995.5,5851.5,17935.5,5551.5,16897.5,5581.5,16945.5,5611.5,16915.5,6679.5,16003.5,6667.5,16051.5,6727.5,16045.5,4019.5,19323.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
MO-863-E-400.jpg,E400,4852,4730,4819.5,4697.5,4867.5,4679.5,4907.5,4663.5,4607.5,4741.5,4649.5,4733.5,4631.5,4715.5,4555.5,4469.5,4579.5,4493.5,4597.5,4467.5,4833.5,4323.5,4833.5,4353.5,4871.5,4347.5,4041.5,5269.5,3567.5,4501.5,3681.5,4423.5,3549.5,4105.5,3897.5,3367.5,4161.5,3517.5,4341.5,3337.5,4941.5,2971.5,5493.5,12001.5,5469.5,11935.5,5553.5,11929.5,5637.5,11929.5,4881.5,11851.5,4959.5,11863.5,4947.5,11809.5,4911.5,11155.5,4947.5,11209.5,5001.5,11173.5,5673.5,10531.5,5673.5,10603.5,5607.5,10567.5,3405.5,13029.5,NA,NA,NA,NA,NA,NA,3417.5,8469.5,4017.5,8757.5,4389.5,8181.5,NA,NA,5747.5,17511.5,5747.5,17448.5,5873.5,17493.5,5957.5,17490.5,5204.5,17346.5,5255.5,17364.5,5255.5,17316.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3617.5,18276.5,2837.5,16068.5,3365.5,16008.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,,
