,INVO,Spec_int,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111
68,483133,4,-0.18157561,0.02031181,3.0097773,-0.07988449,-0.7207702,0.051211372,-0.65758353,1.2626308,-0.14819281,-0.03878507,0.73148537,0.14084391,0.4261453,1.7428907,0.025110658,-0.87482595,0.91565895,-0.8646219,0.32784185
69,483145,4,-0.12162161,-0.2956965,1.1351227,-0.07734871,0.0342766,0.05667475,0.5969607,-0.7801233,-0.4535485,-0.32133275,-0.37316665,-0.16712591,0.21523444,-0.35415414,-0.07511489,-0.7424733,-0.92144054,-0.916265,-0.029705726
70,588440,6,-0.0888189,0.094510294,-1.5122328,-0.08591506,-1.2406782,0.07708677,-1.0695952,-0.12908019,-0.053880915,-0.41509873,-0.4901579,-0.263949,-0.53381175,-0.8743843,-0.089573234,-0.64939433,-0.22083536,0.32089984,0.097996734
71,588190,6,0.08021284,-0.38931897,-0.3624633,-0.08229366,0.66338813,0.101204515,1.540618,-0.39612648,0.98673093,-0.16140278,1.5468954,-0.17507859,-0.48799986,-0.5950652,-0.08505052,1.2030362,-0.86919594,-0.05962397,-0.06270228
72,588276,6,-0.23096459,-0.10921474,-0.5365531,-0.08414609,0.27683002,0.108674936,-0.4301553,0.89119554,0.3924146,0.48437575,-0.16873369,-0.12980911,-0.32120916,-0.5716129,-0.12552615,0.16077326,0.8034571,-0.048303414,-0.28851455
73,588214,6,0.33538905,-0.37517643,0.2715704,-0.080780275,-0.7225031,0.08711153,-0.62874824,0.5012578,0.09002892,0.16622397,-0.07656961,-0.17173742,-0.7616368,4.367324,-0.015519911,2.6835608,0.12040318,0.41657433,-0.08868949
74,588204,6,-0.18094307,0.11224519,-0.2125398,-0.0774368,-0.021003945,0.09374049,-0.35894412,0.19039825,-0.16285343,-0.24384992,-0.16962165,-0.16051647,-0.3565376,-0.4347757,-0.09071534,1.4729443,0.5882454,0.2290222,0.047466327
75,255189,6,-0.12470624,-0.5196167,-0.7736004,-0.080526635,0.09338867,0.07422363,0.00315554,0.10398504,0.48941746,-0.79087234,-0.75056493,-0.04193572,-0.32094878,-0.7714742,-0.08533487,-0.3874959,-0.2235897,0.33054703,-0.024361033
76,588273,6,0.5612289,0.26596168,-0.5393263,-0.09675858,0.38170126,0.07403297,-0.9333888,0.84456015,0.119035125,-0.8536434,-0.9135802,-0.30457163,-0.9044809,-0.85526013,-0.12041509,-0.89342743,0.5381677,-0.234268,-0.08359646
77,588456,6,-0.16866145,-0.77020717,-0.29503196,-0.088389784,-0.080065206,0.08890091,0.46365294,-0.689902,-0.21917918,-0.20002191,0.115883395,-0.04081817,-0.47795603,-0.8772698,-0.039200567,-0.52848804,-0.8037868,0.21327196,0.008578038
78,588271,6,0.38131157,0.1648251,-0.41835585,-0.08315968,-0.18027262,0.09271293,-0.5228191,0.59273964,0.7650211,0.5518991,0.26174602,-0.2613934,-0.69990987,1.3213301,-0.08945714,0.024424888,0.12420096,-0.11213263,1.635374
79,483169,6,-0.4212583,-0.95171654,1.846855,-0.0918759,1.2834957,0.0643793,1.4713863,2.350887,0.11368161,-0.6791724,-0.7282996,-0.29653847,-0.7409774,-0.67533237,-0.10246255,0.43022716,2.730922,-0.15036803,-0.115840256
